"","game_id","data_set","date","a1","a2","a3","a4","a5","h1","h2","h3","h4","h5","period","away_score","home_score","remaining_time","elapsed","play_length","play_id","team","event_type","assist","away","home","block","entered","left","num","opponent","outof","player","points","possession","reason","result","steal","type","shot_distance","original_x","original_y","converted_x","converted_y","description","periodTime","totalTime","playlength","ShotType","oppTeam","xx","yy"
"326288",22000730,"2020-21 Regular Season","2021-03-31","Nikola Vucevic","Denzel Valentine","Troy Brown Jr.","Daniel Theis","Ryan Arcidiacono","Devin Booker","Chris Paul","Torrey Craig","Cameron Johnson","Dario Saric",3,82,89,"0:01:30","0:10:30","0:00:12",304,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",6,52,25,30.2,86.5,"Booker 6' Turnaround Jump Shot (34 PTS)",630,2070,12,"2P","CHI",5.2,-39.25
"326293",22000730,"2020-21 Regular Season","2021-03-31","Nikola Vucevic","Denzel Valentine","Troy Brown Jr.","Daniel Theis","Ryan Arcidiacono","Devin Booker","Chris Paul","Torrey Craig","Cameron Johnson","Dario Saric",3,84,91,"0:00:50","0:11:10","0:00:14",309,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",11,95,54,34.5,83.6,"Booker 11' Pullup Jump Shot (36 PTS)",670,2110,14,"2P","CHI",9.5,-36.35
"326355",22000730,"2020-21 Regular Season","2021-03-31","Daniel Theis","Denzel Valentine","Tomas Satoransky","Lauri Markkanen","Patrick Williams","Devin Booker","Deandre Ayton","Mikal Bridges","Chris Paul","Dario Saric",4,98,101,"0:06:14","0:05:46","0:00:00",371,"PHX","free throw","","","","","","",1,"",2,"Devin Booker",0,"","","missed","","free throw 1/2",NA,NA,NA,NA,NA,"MISS Booker Free Throw 1 of 2",346,2506,0,"FT","CHI",NA,NA
"326358",22000730,"2020-21 Regular Season","2021-03-31","Daniel Theis","Denzel Valentine","Tomas Satoransky","Lauri Markkanen","Patrick Williams","Devin Booker","Deandre Ayton","Mikal Bridges","Chris Paul","Dario Saric",4,98,102,"0:06:14","0:05:46","0:00:00",374,"PHX","free throw","","","","","","",2,"",2,"Devin Booker",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Booker Free Throw 2 of 2 (37 PTS)",346,2506,0,"FT","CHI",NA,NA
"326363",22000730,"2020-21 Regular Season","2021-03-31","Daniel Theis","Denzel Valentine","Tomas Satoransky","Nikola Vucevic","Patrick Williams","Devin Booker","Deandre Ayton","Mikal Bridges","Chris Paul","Dario Saric",4,98,103,"0:05:57","0:06:03","0:00:00",379,"PHX","free throw","","","","","","",1,"",1,"Devin Booker",1,"","","made","","free throw technical",NA,NA,NA,NA,NA,"Booker Free Throw Technical (38 PTS)",363,2523,0,"FT","CHI",NA,NA
"326364",22000730,"2020-21 Regular Season","2021-03-31","Daniel Theis","Denzel Valentine","Tomas Satoransky","Nikola Vucevic","Patrick Williams","Devin Booker","Deandre Ayton","Mikal Bridges","Chris Paul","Dario Saric",4,98,104,"0:05:57","0:06:03","0:00:00",380,"PHX","free throw","","","","","","",1,"",2,"Devin Booker",1,"","","made","","free throw 1/2",NA,NA,NA,NA,NA,"Booker Free Throw 1 of 2 (39 PTS)",363,2523,0,"FT","CHI",NA,NA
"326365",22000730,"2020-21 Regular Season","2021-03-31","Daniel Theis","Denzel Valentine","Tomas Satoransky","Nikola Vucevic","Patrick Williams","Devin Booker","Deandre Ayton","Mikal Bridges","Chris Paul","Dario Saric",4,98,105,"0:05:57","0:06:03","0:00:00",381,"PHX","free throw","","","","","","",2,"",2,"Devin Booker",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Booker Free Throw 2 of 2 (40 PTS)",363,2523,0,"FT","CHI",NA,NA
"326368",22000730,"2020-21 Regular Season","2021-03-31","Daniel Theis","Denzel Valentine","Tomas Satoransky","Nikola Vucevic","Patrick Williams","Devin Booker","Deandre Ayton","Mikal Bridges","Chris Paul","Dario Saric",4,98,105,"0:05:30","0:06:30","0:00:08",384,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",21,-207,0,4.3,89,"MISS Booker 21' Step Back Jump Shot",390,2550,8,"2P","CHI",-20.7,-41.75
"326387",22000730,"2020-21 Regular Season","2021-03-31","Thaddeus Young","Denzel Valentine","Tomas Satoransky","Nikola Vucevic","Patrick Williams","Devin Booker","Deandre Ayton","Mikal Bridges","Chris Paul","Jae Crowder",4,105,110,"0:03:51","0:08:09","0:00:00",403,"PHX","free throw","","","","","","",1,"",3,"Devin Booker",1,"","","made","","free throw 1/3",NA,NA,NA,NA,NA,"Booker Free Throw 1 of 3 (41 PTS)",489,2649,0,"FT","CHI",NA,NA
"326388",22000730,"2020-21 Regular Season","2021-03-31","Thaddeus Young","Denzel Valentine","Tomas Satoransky","Nikola Vucevic","Patrick Williams","Devin Booker","Deandre Ayton","Mikal Bridges","Chris Paul","Jae Crowder",4,105,111,"0:03:51","0:08:09","0:00:00",404,"PHX","free throw","","","","","","",2,"",3,"Devin Booker",1,"","","made","","free throw 2/3",NA,NA,NA,NA,NA,"Booker Free Throw 2 of 3 (42 PTS)",489,2649,0,"FT","CHI",NA,NA
"326389",22000730,"2020-21 Regular Season","2021-03-31","Thaddeus Young","Denzel Valentine","Tomas Satoransky","Nikola Vucevic","Patrick Williams","Devin Booker","Deandre Ayton","Mikal Bridges","Chris Paul","Jae Crowder",4,105,112,"0:03:51","0:08:09","0:00:00",405,"PHX","free throw","","","","","","",3,"",3,"Devin Booker",1,"","","made","","free throw 3/3",NA,NA,NA,NA,NA,"Booker Free Throw 3 of 3 (43 PTS)",489,2649,0,"FT","CHI",NA,NA
"326398",22000730,"2020-21 Regular Season","2021-03-31","Thaddeus Young","Denzel Valentine","Tomas Satoransky","Nikola Vucevic","Patrick Williams","Devin Booker","Deandre Ayton","Mikal Bridges","Chris Paul","Jae Crowder",4,109,113,"0:02:47","0:09:13","0:00:20",414,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","layup",3,2,27,25.2,86.3,"MISS Booker 3' Driving Finger Roll Layup",553,2713,20,"2P","CHI",0.2,-39.05
"326423",22000730,"2020-21 Regular Season","2021-03-31","Thaddeus Young","Lauri Markkanen","Denzel Valentine","Nikola Vucevic","Patrick Williams","Devin Booker","Deandre Ayton","Dario Saric","Chris Paul","Jae Crowder",4,112,117,"0:00:34","0:11:26","0:00:18",439,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","driving layup",1,-11,-4,23.9,89.4,"Booker 1' Driving Layup (45 PTS)",686,2846,18,"2P","CHI",-1.1,-42.15
"332925",22000744,"2020-21 Regular Season","2021-04-02","Moses Brown","Aleksej Pokusevski","Theo Maledon","Isaiah Roby","Svi Mykhailiuk","Deandre Ayton","Chris Paul","Devin Booker","Mikal Bridges","Jae Crowder",1,3,5,"0:11:16","0:00:44","0:00:21",5,"PHX","shot","Deandre Ayton","","","","","",NA,"",NA,"Devin Booker",3,"","","made","","3pt step back jump shot",25,-217,118,3.3,77.2,"Booker 25' 3PT Step Back Jump Shot (3 PTS) (Ayton 1 AST)",44,44,21,"3P","OKC",-21.7,-29.95
"332944",22000744,"2020-21 Regular Season","2021-04-02","Moses Brown","Aleksej Pokusevski","Theo Maledon","Isaiah Roby","Svi Mykhailiuk","Deandre Ayton","Chris Paul","Devin Booker","Mikal Bridges","Jae Crowder",1,5,11,"0:09:07","0:02:53","0:00:16",24,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",10,98,16,34.8,87.4,"MISS Booker 10' Step Back Jump Shot",173,173,16,"2P","OKC",9.8,-40.15
"332948",22000744,"2020-21 Regular Season","2021-04-02","Moses Brown","Aleksej Pokusevski","Theo Maledon","Isaiah Roby","Svi Mykhailiuk","Deandre Ayton","Chris Paul","Devin Booker","Mikal Bridges","Jae Crowder",1,5,11,"0:08:48","0:03:12","0:00:04",28,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","layup",1,-7,-4,24.3,89.4,"MISS Booker 1' Running Layup",192,192,4,"2P","OKC",-0.7,-42.15
"332962",22000744,"2020-21 Regular Season","2021-04-02","Moses Brown","Aleksej Pokusevski","Theo Maledon","Isaiah Roby","Svi Mykhailiuk","Deandre Ayton","Chris Paul","Devin Booker","Mikal Bridges","Jae Crowder",1,5,20,"0:07:37","0:04:23","0:00:03",42,"PHX","shot","Chris Paul","","","","","",NA,"",NA,"Devin Booker",3,"","","made","","3pt jump shot",25,199,151,44.9,73.9,"Booker 25' 3PT Jump Shot (6 PTS) (Paul 3 AST)",263,263,3,"3P","OKC",19.9,-26.65
"332978",22000744,"2020-21 Regular Season","2021-04-02","Moses Brown","Aleksej Pokusevski","Theo Maledon","Isaiah Roby","Svi Mykhailiuk","Deandre Ayton","Cameron Payne","Devin Booker","Mikal Bridges","Jae Crowder",1,5,24,"0:05:36","0:06:24","0:00:08",58,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",8,-46,71,20.4,81.9,"Booker 8' Pullup Jump Shot (8 PTS)",384,384,8,"2P","OKC",-4.6,-34.65
"332988",22000744,"2020-21 Regular Season","2021-04-02","Moses Brown","Kenrich Williams","Theo Maledon","Isaiah Roby","Svi Mykhailiuk","Deandre Ayton","Cameron Payne","Devin Booker","Mikal Bridges","Jae Crowder",1,7,24,"0:05:02","0:06:58","0:00:09",68,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",15,21,148,27.1,74.2,"MISS Booker 15' Pullup Jump Shot",418,418,9,"2P","OKC",2.1,-26.95
"332993",22000744,"2020-21 Regular Season","2021-04-02","Moses Brown","Kenrich Williams","Theo Maledon","Isaiah Roby","Svi Mykhailiuk","Deandre Ayton","Cameron Payne","Devin Booker","Mikal Bridges","Cameron Johnson",1,7,26,"0:04:38","0:07:22","0:00:13",73,"PHX","shot","Cameron Payne","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","driving dunk",1,10,-9,26,89.9,"Booker 1' Driving Dunk (10 PTS) (Payne 1 AST)",442,442,13,"2P","OKC",1,-42.65
"333020",22000744,"2020-21 Regular Season","2021-04-02","Tony Bradley","Kenrich Williams","Theo Maledon","Josh Hall","Svi Mykhailiuk","Dario Saric","Cameron Payne","Devin Booker","Jevon Carter","Torrey Craig",1,9,35,"0:02:14","0:09:46","0:00:04",100,"PHX","shot","Dario Saric","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","driving dunk",0,0,0,25,89,"Booker Driving Dunk (12 PTS) (Saric 1 AST)",586,586,4,"2P","OKC",0,-41.75
"333034",22000744,"2020-21 Regular Season","2021-04-02","Tony Bradley","Kenrich Williams","Ty Jerome","Josh Hall","Aleksej Pokusevski","Dario Saric","Cameron Payne","Devin Booker","Jevon Carter","Torrey Craig",1,11,38,"0:00:55","0:11:05","0:00:00",114,"PHX","free throw","","","","","","",1,"",2,"Devin Booker",1,"","","made","","free throw 1/2",NA,NA,NA,NA,NA,"Booker Free Throw 1 of 2 (13 PTS)",665,665,0,"FT","OKC",NA,NA
"333035",22000744,"2020-21 Regular Season","2021-04-02","Tony Bradley","Kenrich Williams","Ty Jerome","Josh Hall","Aleksej Pokusevski","Dario Saric","Cameron Payne","Devin Booker","Jevon Carter","Torrey Craig",1,11,39,"0:00:55","0:11:05","0:00:00",115,"PHX","free throw","","","","","","",2,"",2,"Devin Booker",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Booker Free Throw 2 of 2 (14 PTS)",665,665,0,"FT","OKC",NA,NA
"333040",22000744,"2020-21 Regular Season","2021-04-02","Tony Bradley","Kenrich Williams","Ty Jerome","Josh Hall","Aleksej Pokusevski","Dario Saric","Cameron Payne","Devin Booker","Jevon Carter","Torrey Craig",1,13,42,"0:00:02","0:11:58","0:00:00",120,"PHX","free throw","","","","","","",1,"",2,"Devin Booker",1,"","","made","","free throw 1/2",NA,NA,NA,NA,NA,"Booker Free Throw 1 of 2 (15 PTS)",718,718,0,"FT","OKC",NA,NA
"333041",22000744,"2020-21 Regular Season","2021-04-02","Tony Bradley","Kenrich Williams","Ty Jerome","Josh Hall","Aleksej Pokusevski","Dario Saric","Cameron Payne","Devin Booker","Jevon Carter","Torrey Craig",1,13,43,"0:00:02","0:11:58","0:00:00",121,"PHX","free throw","","","","","","",2,"",2,"Devin Booker",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Booker Free Throw 2 of 2 (16 PTS)",718,718,0,"FT","OKC",NA,NA
"333087",22000744,"2020-21 Regular Season","2021-04-02","Josh Hall","Ty Jerome","Aleksej Pokusevski","Kenrich Williams","Tony Bradley","Devin Booker","Mikal Bridges","Cameron Payne","Deandre Ayton","Jae Crowder",2,27,56,"0:05:48","0:06:12","0:00:12",167,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","turnaround fadeaway",9,-89,-11,16.1,90.1,"MISS Booker 9' Turnaround Fadeaway Shot",372,1092,12,"2P","OKC",-8.9,-42.85
"333128",22000744,"2020-21 Regular Season","2021-04-02","Theo Maledon","Svi Mykhailiuk","Isaiah Roby","Kenrich Williams","Moses Brown","Devin Booker","Jevon Carter","Cameron Payne","Deandre Ayton","Jae Crowder",2,42,65,"0:01:53","0:10:07","0:00:00",208,"PHX","free throw","","","","","","",1,"",2,"Devin Booker",1,"","","made","","free throw 1/2",NA,NA,NA,NA,NA,"Booker Free Throw 1 of 2 (17 PTS)",607,1327,0,"FT","OKC",NA,NA
"333130",22000744,"2020-21 Regular Season","2021-04-02","Theo Maledon","Svi Mykhailiuk","Isaiah Roby","Kenrich Williams","Moses Brown","Devin Booker","Jevon Carter","Cameron Payne","Deandre Ayton","Jae Crowder",2,42,66,"0:01:53","0:10:07","0:00:00",210,"PHX","free throw","","","","","","",2,"",2,"Devin Booker",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Booker Free Throw 2 of 2 (18 PTS)",607,1327,0,"FT","OKC",NA,NA
"333132",22000744,"2020-21 Regular Season","2021-04-02","Theo Maledon","Svi Mykhailiuk","Isaiah Roby","Kenrich Williams","Moses Brown","Devin Booker","Jevon Carter","Chris Paul","Deandre Ayton","Jae Crowder",2,44,66,"0:01:28","0:10:32","0:00:13",212,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",12,49,110,29.9,78,"MISS Booker 12' Pullup Jump Shot",632,1352,13,"2P","OKC",4.9,-30.75
"333136",22000744,"2020-21 Regular Season","2021-04-02","Theo Maledon","Svi Mykhailiuk","Isaiah Roby","Kenrich Williams","Moses Brown","Devin Booker","Jevon Carter","Chris Paul","Deandre Ayton","Jae Crowder",2,44,66,"0:01:11","0:10:49","0:00:02",216,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt running pull-up jump shot",24,156,186,40.6,70.4,"MISS Booker 24' 3PT Running Pull-Up Jump Shot",649,1369,2,"3P","OKC",15.6,-23.15
"333139",22000744,"2020-21 Regular Season","2021-04-02","Theo Maledon","Svi Mykhailiuk","Isaiah Roby","Kenrich Williams","Moses Brown","Devin Booker","Jevon Carter","Chris Paul","Deandre Ayton","Jae Crowder",2,47,68,"0:00:51","0:11:09","0:00:10",219,"PHX","shot","Chris Paul","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",10,-47,94,20.3,79.6,"Booker 11' Pullup Jump Shot (20 PTS) (Paul 6 AST)",669,1389,10,"2P","OKC",-4.7,-32.35
"333174",22000744,"2020-21 Regular Season","2021-04-02","Aleksej Pokusevski","Svi Mykhailiuk","Isaiah Roby","Theo Maledon","Moses Brown","Deandre Ayton","Mikal Bridges","Chris Paul","Devin Booker","Jae Crowder",3,60,82,"0:08:26","0:03:34","0:00:16",254,"PHX","shot","Chris Paul","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","driving floating jump shot",13,11,129,26.1,76.1,"Booker 13' Driving Floating Jump Shot (22 PTS) (Paul 10 AST)",214,1654,16,"2P","OKC",1.1,-28.85
"333176",22000744,"2020-21 Regular Season","2021-04-02","Aleksej Pokusevski","Svi Mykhailiuk","Isaiah Roby","Theo Maledon","Moses Brown","Deandre Ayton","Mikal Bridges","Chris Paul","Devin Booker","Jae Crowder",3,62,82,"0:07:46","0:04:14","0:00:17",256,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",17,-91,148,15.9,74.2,"MISS Booker 17' Step Back Jump Shot",254,1694,17,"2P","OKC",-9.1,-26.95
"333180",22000744,"2020-21 Regular Season","2021-04-02","Aleksej Pokusevski","Svi Mykhailiuk","Isaiah Roby","Theo Maledon","Moses Brown","Deandre Ayton","Mikal Bridges","Chris Paul","Devin Booker","Jae Crowder",3,64,82,"0:07:21","0:04:39","0:00:09",260,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",12,-49,108,20.1,78.2,"MISS Booker 12' Pullup Jump Shot",279,1719,9,"2P","OKC",-4.9,-30.95
"333184",22000744,"2020-21 Regular Season","2021-04-02","Aleksej Pokusevski","Svi Mykhailiuk","Isaiah Roby","Theo Maledon","Moses Brown","Deandre Ayton","Mikal Bridges","Chris Paul","Devin Booker","Jae Crowder",3,64,84,"0:06:54","0:05:06","0:00:03",264,"PHX","shot","Chris Paul","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","layup",2,16,19,26.6,87.1,"Booker 2' Running Layup (24 PTS) (Paul 11 AST)",306,1746,3,"2P","OKC",1.6,-39.85
"333186",22000744,"2020-21 Regular Season","2021-04-02","Aleksej Pokusevski","Svi Mykhailiuk","Isaiah Roby","Theo Maledon","Moses Brown","Deandre Ayton","Mikal Bridges","Chris Paul","Devin Booker","Jae Crowder",3,64,85,"0:06:54","0:05:06","0:00:00",266,"PHX","free throw","","","","","","",1,"",1,"Devin Booker",1,"","","made","","free throw 1/1",NA,NA,NA,NA,NA,"Booker Free Throw 1 of 1 (25 PTS)",306,1746,0,"FT","OKC",NA,NA
"333189",22000744,"2020-21 Regular Season","2021-04-02","Aleksej Pokusevski","Svi Mykhailiuk","Isaiah Roby","Theo Maledon","Moses Brown","Deandre Ayton","Mikal Bridges","Chris Paul","Devin Booker","Jae Crowder",3,64,87,"0:06:28","0:05:32","0:00:11",269,"PHX","shot","Jae Crowder","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","driving layup",1,2,13,25.2,87.7,"Booker 1' Driving Layup (27 PTS) (Crowder 2 AST)",332,1772,11,"2P","OKC",0.2,-40.45
"333202",22000744,"2020-21 Regular Season","2021-04-02","Aleksej Pokusevski","Svi Mykhailiuk","Isaiah Roby","Theo Maledon","Tony Bradley","Deandre Ayton","Mikal Bridges","Cameron Payne","Devin Booker","Jae Crowder",3,65,89,"0:05:27","0:06:33","0:00:03",282,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt pullup jump shot",26,-118,234,13.2,65.6,"MISS Booker 26' 3PT Pullup Jump Shot",393,1833,3,"3P","OKC",-11.8,-18.35
"333234",22000744,"2020-21 Regular Season","2021-04-02","Kenrich Williams","Ty Jerome","Josh Hall","Theo Maledon","Tony Bradley","Dario Saric","Cameron Johnson","Cameron Payne","Devin Booker","Torrey Craig",3,72,99,"0:02:11","0:09:49","0:00:10",314,"PHX","shot","Dario Saric","","","","","",NA,"",NA,"Devin Booker",3,"","","made","","3pt step back jump shot",24,-228,88,2.2,80.2,"Booker 24' 3PT Step Back Jump Shot (30 PTS) (Saric 2 AST)",589,2029,10,"3P","OKC",-22.8,-32.95
"333241",22000744,"2020-21 Regular Season","2021-04-02","Kenrich Williams","Ty Jerome","Josh Hall","Theo Maledon","Tony Bradley","Dario Saric","Cameron Johnson","Cameron Payne","Devin Booker","Torrey Craig",3,76,101,"0:01:06","0:10:54","0:00:21",321,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","hook shot",3,-9,31,24.1,85.9,"Booker 3' Hook Shot (32 PTS)",654,2094,21,"2P","OKC",-0.9,-38.65
"344005",22000768,"2020-21 Regular Season","2021-04-05","Deandre Ayton","Devin Booker","Jae Crowder","Mikal Bridges","Chris Paul","Christian Wood","Kelly Olynyk","Kevin Porter Jr.","Jae'Sean Tate","Avery Bradley",1,3,3,"0:11:30","0:00:30","0:00:19",4,"PHX","shot","Jae Crowder","","","","","",NA,"",NA,"Devin Booker",3,"","","made","","3pt jump shot",25,-191,168,44.1,21.8,"Booker 25' 3PT Jump Shot (3 PTS) (Crowder 1 AST)",30,30,19,"3P","HOU",-19.1,-24.95
"344008",22000768,"2020-21 Regular Season","2021-04-05","Deandre Ayton","Devin Booker","Jae Crowder","Mikal Bridges","Chris Paul","Christian Wood","Kelly Olynyk","Kevin Porter Jr.","Jae'Sean Tate","Avery Bradley",1,3,3,"0:11:01","0:00:59","0:00:13",7,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","turnaround fadeaway",13,-20,133,27,18.3,"MISS Booker 13' Turnaround Fadeaway Shot",59,59,13,"2P","HOU",-2,-28.45
"344033",22000768,"2020-21 Regular Season","2021-04-05","Deandre Ayton","Devin Booker","Jae Crowder","Mikal Bridges","Chris Paul","Christian Wood","Kelly Olynyk","Kevin Porter Jr.","Jae'Sean Tate","Avery Bradley",1,14,15,"0:07:11","0:04:49","0:00:08",32,"PHX","shot","Chris Paul","","","","","",NA,"",NA,"Devin Booker",3,"","","made","","3pt pullup jump shot",26,-56,251,30.6,30.1,"Booker 26' 3PT Pullup Jump Shot (6 PTS) (Paul 2 AST)",289,289,8,"3P","HOU",-5.6,-16.65
"344036",22000768,"2020-21 Regular Season","2021-04-05","Deandre Ayton","Devin Booker","Jae Crowder","Mikal Bridges","Chris Paul","Christian Wood","Kelly Olynyk","Kevin Porter Jr.","Jae'Sean Tate","Avery Bradley",1,17,15,"0:06:53","0:05:07","0:00:03",35,"PHX","shot","Chris Paul","","","","","",NA,"",NA,"Devin Booker",3,"","","made","","3pt running pull-up jump shot",26,-159,209,40.9,25.9,"Booker 26' 3PT Running Pull-Up Jump Shot (9 PTS) (Paul 3 AST)",307,307,3,"3P","HOU",-15.9,-20.85
"344056",22000768,"2020-21 Regular Season","2021-04-05","Deandre Ayton","Devin Booker","Jae Crowder","Mikal Bridges","Cameron Payne","Christian Wood","Kenyon Martin Jr.","Kevin Porter Jr.","Sterling Brown","Avery Bradley",1,25,20,"0:04:25","0:07:35","0:00:14",55,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","fadeaway jumper",7,-68,2,31.8,5.2,"Booker 7' Fadeaway Jumper (11 PTS)",455,455,14,"2P","HOU",-6.8,-41.55
"344076",22000768,"2020-21 Regular Season","2021-04-05","Dario Saric","Devin Booker","Torrey Craig","Cameron Johnson","Cameron Payne","Christian Wood","Kenyon Martin Jr.","Kevin Porter Jr.","Sterling Brown","Avery Bradley",1,29,27,"0:02:20","0:09:40","0:00:12",75,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt pullup jump shot",28,103,258,14.7,30.8,"MISS Booker 28' 3PT Pullup Jump Shot",580,580,12,"3P","HOU",10.3,-15.95
"344155",22000768,"2020-21 Regular Season","2021-04-05","Deandre Ayton","Jae Crowder","Devin Booker","Mikal Bridges","Chris Paul","Jae'Sean Tate","Kelly Olynyk","Christian Wood","Sterling Brown","D.J. Augustin",2,47,45,"0:06:21","0:05:39","0:00:03",154,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",19,-187,12,43.7,6.2,"MISS Booker 19' Jump Shot",339,1059,3,"2P","HOU",-18.7,-40.55
"344209",22000768,"2020-21 Regular Season","2021-04-05","Deandre Ayton","Jae Crowder","Devin Booker","Mikal Bridges","Chris Paul","Kevin Porter Jr.","Kelly Olynyk","Christian Wood","Avery Bradley","Jae'Sean Tate",2,67,58,"0:01:03","0:10:57","0:00:00",208,"PHX","free throw","","","","","","",1,"",2,"Devin Booker",1,"","","made","","free throw 1/2",NA,NA,NA,NA,NA,"Booker Free Throw 1 of 2 (12 PTS)",657,1377,0,"FT","HOU",NA,NA
"344210",22000768,"2020-21 Regular Season","2021-04-05","Deandre Ayton","Jae Crowder","Devin Booker","Mikal Bridges","Chris Paul","Kevin Porter Jr.","Kelly Olynyk","Christian Wood","Avery Bradley","Jae'Sean Tate",2,68,58,"0:01:03","0:10:57","0:00:00",209,"PHX","free throw","","","","","","",2,"",2,"Devin Booker",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Booker Free Throw 2 of 2 (13 PTS)",657,1377,0,"FT","HOU",NA,NA
"344212",22000768,"2020-21 Regular Season","2021-04-05","Deandre Ayton","Jae Crowder","Devin Booker","Mikal Bridges","Chris Paul","Kevin Porter Jr.","Kelly Olynyk","Christian Wood","Avery Bradley","Jae'Sean Tate",2,68,58,"0:00:42","0:11:18","0:00:05",211,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","dunk",2,-18,17,26.8,6.7,"MISS Booker 2' Running Dunk",678,1398,5,"2P","HOU",-1.8,-40.05
"344228",22000768,"2020-21 Regular Season","2021-04-05","Deandre Ayton","Jae Crowder","Devin Booker","Chris Paul","Mikal Bridges","Avery Bradley","Kelly Olynyk","Jae'Sean Tate","Kevin Porter Jr.","Christian Wood",3,73,60,"0:11:24","0:00:36","0:00:06",227,"PHX","shot","Chris Paul","","","","","",NA,"",NA,"Devin Booker",3,"","","made","","3pt jump shot",26,-179,192,42.9,24.2,"Booker 26' 3PT Jump Shot (16 PTS) (Paul 6 AST)",36,1476,6,"3P","HOU",-17.9,-22.55
"344249",22000768,"2020-21 Regular Season","2021-04-05","Deandre Ayton","Jae Crowder","Devin Booker","Chris Paul","Mikal Bridges","Avery Bradley","Kelly Olynyk","Jae'Sean Tate","Kevin Porter Jr.","Christian Wood",3,79,68,"0:08:42","0:03:18","0:00:07",248,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt jump shot",27,-162,211,41.2,26.1,"MISS Booker 27' 3PT Jump Shot",198,1638,7,"3P","HOU",-16.2,-20.65
"344288",22000768,"2020-21 Regular Season","2021-04-05","Deandre Ayton","Jae Crowder","Devin Booker","Cameron Johnson","Cameron Payne","Avery Bradley","Kenyon Martin Jr.","Sterling Brown","Kevin Porter Jr.","Christian Wood",3,90,81,"0:04:06","0:07:54","0:00:11",287,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",15,-145,22,39.5,7.2,"MISS Booker 15' Pullup Jump Shot",474,1914,11,"2P","HOU",-14.5,-39.55
"344291",22000768,"2020-21 Regular Season","2021-04-05","Deandre Ayton","Jae Crowder","Devin Booker","Cameron Johnson","Cameron Payne","Avery Bradley","Kenyon Martin Jr.","Sterling Brown","Kevin Porter Jr.","Christian Wood",3,90,83,"0:03:39","0:08:21","0:00:17",290,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",11,5,109,24.5,15.9,"MISS Booker 11' Jump Shot",501,1941,17,"2P","HOU",0.5,-30.85
"344321",22000768,"2020-21 Regular Season","2021-04-05","Dario Saric","Torrey Craig","Devin Booker","Cameron Johnson","Cameron Payne","Avery Bradley","Kenyon Martin Jr.","Sterling Brown","D.J. Wilson","D.J. Augustin",3,97,88,"0:01:22","0:10:38","0:00:11",320,"PHX","shot","Cameron Payne","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","layup",4,33,19,21.7,6.9,"Booker 4' Driving Finger Roll Layup (18 PTS) (Payne 3 AST)",638,2078,11,"2P","HOU",3.3,-39.85
