"","game_id","data_set","date","a1","a2","a3","a4","a5","h1","h2","h3","h4","h5","period","away_score","home_score","remaining_time","elapsed","play_length","play_id","team","event_type","assist","away","home","block","entered","left","num","opponent","outof","player","points","possession","reason","result","steal","type","shot_distance","original_x","original_y","converted_x","converted_y","description","periodTime","totalTime","playlength","ShotType","oppTeam","xx","yy"
"249130",22000569,"2020-21 Regular Season","2021-03-11","Daniel Theis","Tristan Thompson","Jaylen Brown","Jayson Tatum","Kemba Walker","DeAndre Jordan","Bruce Brown","Joe Harris","Kyrie Irving","James Harden",1,7,6,"0:08:24","0:03:36","0:00:07",34,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","layup",1,11,3,26.1,88.7,"Harden 1' Running Layup (4 PTS)",216,216,7,"2P","BOS",1.1,-41.45
"249164",22000569,"2020-21 Regular Season","2021-03-11","Daniel Theis","Tristan Thompson","Jaylen Brown","Marcus Smart","Kemba Walker","DeAndre Jordan","Bruce Brown","Joe Harris","Landry Shamet","James Harden",1,17,8,"0:04:57","0:07:03","0:00:15",68,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt pullup jump shot",25,-86,235,16.4,65.5,"MISS Harden 25' 3PT Pullup Jump Shot",423,423,15,"3P","BOS",-8.6,-18.25
"249169",22000569,"2020-21 Regular Season","2021-03-11","Daniel Theis","Tristan Thompson","Jaylen Brown","Marcus Smart","Kemba Walker","DeAndre Jordan","Bruce Brown","Tyler Johnson","Landry Shamet","James Harden",1,17,10,"0:04:25","0:07:35","0:00:15",73,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt jump shot",25,43,245,29.3,64.5,"MISS Harden 25' 3PT Jump Shot",455,455,15,"3P","BOS",4.3,-17.25
"249226",22000569,"2020-21 Regular Season","2021-03-11","Robert Williams III","Jeff Teague","Jayson Tatum","Grant Williams","Payton Pritchard","Joe Harris","James Harden","Nicolas Claxton","Jeff Green","Landry Shamet",2,29,24,"0:11:03","0:00:57","0:00:00",130,"BKN","free throw","","","","","","",1,"",2,"James Harden",1,"","","made","","free throw 1/2",NA,NA,NA,NA,NA,"Harden Free Throw 1 of 2 (5 PTS)",57,777,0,"FT","BOS",NA,NA
"249227",22000569,"2020-21 Regular Season","2021-03-11","Robert Williams III","Jeff Teague","Jayson Tatum","Grant Williams","Payton Pritchard","Joe Harris","James Harden","Nicolas Claxton","Jeff Green","Landry Shamet",2,29,25,"0:11:03","0:00:57","0:00:00",131,"BKN","free throw","","","","","","",2,"",2,"James Harden",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Harden Free Throw 2 of 2 (6 PTS)",57,777,0,"FT","BOS",NA,NA
"249244",22000569,"2020-21 Regular Season","2021-03-11","Robert Williams III","Jeff Teague","Jayson Tatum","Grant Williams","Payton Pritchard","Joe Harris","James Harden","Nicolas Claxton","Jeff Green","Landry Shamet",2,36,33,"0:08:33","0:03:27","0:00:14",148,"BKN","shot","","","","","","",NA,"",NA,"James Harden",3,"","","made","","3pt step back jump shot",26,125,226,37.5,66.4,"Harden 26' 3PT Step Back Jump Shot (9 PTS)",207,927,14,"3P","BOS",12.5,-19.15
"249277",22000569,"2020-21 Regular Season","2021-03-11","Kemba Walker","Jeff Teague","Jaylen Brown","Grant Williams","Tristan Thompson","Joe Harris","James Harden","Kyrie Irving","Jeff Green","DeAndre Jordan",2,41,42,"0:05:03","0:06:57","0:00:00",181,"BKN","free throw","","","","","","",1,"",2,"James Harden",1,"","","made","","free throw 1/2",NA,NA,NA,NA,NA,"Harden Free Throw 1 of 2 (10 PTS)",417,1137,0,"FT","BOS",NA,NA
"249282",22000569,"2020-21 Regular Season","2021-03-11","Kemba Walker","Jeff Teague","Jaylen Brown","Grant Williams","Tristan Thompson","Joe Harris","James Harden","Kyrie Irving","Jeff Green","DeAndre Jordan",2,41,43,"0:05:03","0:06:57","0:00:00",186,"BKN","free throw","","","","","","",2,"",2,"James Harden",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Harden Free Throw 2 of 2 (11 PTS)",417,1137,0,"FT","BOS",NA,NA
"249340",22000569,"2020-21 Regular Season","2021-03-11","Jayson Tatum","Daniel Theis","Tristan Thompson","Kemba Walker","Jaylen Brown","James Harden","Bruce Brown","Kyrie Irving","Joe Harris","DeAndre Jordan",3,57,58,"0:11:22","0:00:38","0:00:25",244,"BKN","shot","","","","Daniel Theis","","",NA,"",NA,"James Harden",0,"","","missed","","driving layup",2,-24,7,22.6,88.3,"MISS Harden 3' Driving Layup: Theis BLOCK (1 BLK)",38,1478,25,"2P","BOS",-2.4,-41.05
"249349",22000569,"2020-21 Regular Season","2021-03-11","Jayson Tatum","Daniel Theis","Tristan Thompson","Kemba Walker","Jaylen Brown","James Harden","Bruce Brown","Kyrie Irving","Joe Harris","DeAndre Jordan",3,57,58,"0:10:38","0:01:22","0:00:23",253,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt pullup jump shot",25,-137,214,11.3,67.6,"MISS Harden 25' 3PT Pullup Jump Shot",82,1522,23,"3P","BOS",-13.7,-20.35
"249379",22000569,"2020-21 Regular Season","2021-03-11","Jayson Tatum","Daniel Theis","Tristan Thompson","Kemba Walker","Jaylen Brown","James Harden","Bruce Brown","Kyrie Irving","Joe Harris","DeAndre Jordan",3,70,69,"0:06:36","0:05:24","0:00:12",283,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","layup",1,-12,7,23.8,88.3,"Harden 1' Driving Finger Roll Layup (13 PTS)",324,1764,12,"2P","BOS",-1.2,-41.05
"249386",22000569,"2020-21 Regular Season","2021-03-11","Jayson Tatum","Daniel Theis","Tristan Thompson","Kemba Walker","Jaylen Brown","James Harden","Bruce Brown","Kyrie Irving","Joe Harris","DeAndre Jordan",3,70,69,"0:05:34","0:06:26","0:00:07",290,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",26,125,227,37.5,66.3,"MISS Harden 26' 3PT Step Back Jump Shot",386,1826,7,"3P","BOS",12.5,-19.05
"249432",22000569,"2020-21 Regular Season","2021-03-11","Marcus Smart","Jeff Teague","Robert Williams III","Payton Pritchard","Jayson Tatum","Landry Shamet","Nicolas Claxton","James Harden","Tyler Johnson","Jeff Green",3,80,83,"0:01:40","0:10:20","0:00:00",336,"BKN","free throw","","","","","","",1,"",3,"James Harden",1,"","","made","","free throw 1/3",NA,NA,NA,NA,NA,"Harden Free Throw 1 of 3 (14 PTS)",620,2060,0,"FT","BOS",NA,NA
"249433",22000569,"2020-21 Regular Season","2021-03-11","Marcus Smart","Jeff Teague","Robert Williams III","Payton Pritchard","Jayson Tatum","Landry Shamet","Nicolas Claxton","James Harden","Tyler Johnson","Jeff Green",3,80,84,"0:01:40","0:10:20","0:00:00",337,"BKN","free throw","","","","","","",2,"",3,"James Harden",1,"","","made","","free throw 2/3",NA,NA,NA,NA,NA,"Harden Free Throw 2 of 3 (15 PTS)",620,2060,0,"FT","BOS",NA,NA
"249434",22000569,"2020-21 Regular Season","2021-03-11","Marcus Smart","Jeff Teague","Robert Williams III","Payton Pritchard","Jayson Tatum","Landry Shamet","Nicolas Claxton","James Harden","Tyler Johnson","Jeff Green",3,80,85,"0:01:40","0:10:20","0:00:00",338,"BKN","free throw","","","","","","",3,"",3,"James Harden",1,"","","made","","free throw 3/3",NA,NA,NA,NA,NA,"Harden Free Throw 3 of 3 (16 PTS)",620,2060,0,"FT","BOS",NA,NA
"249465",22000569,"2020-21 Regular Season","2021-03-11","Robert Williams III","Payton Pritchard","Grant Williams","Jaylen Brown","Jeff Teague","James Harden","Jeff Green","Landry Shamet","Tyler Johnson","Nicolas Claxton",4,86,90,"0:11:38","0:00:22","0:00:22",369,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving floating jump shot",8,-11,83,23.9,80.7,"Harden 8' Driving Floating Jump Shot (18 PTS)",22,2182,22,"2P","BOS",-1.1,-33.45
"249472",22000569,"2020-21 Regular Season","2021-03-11","Robert Williams III","Payton Pritchard","Grant Williams","Jaylen Brown","Jeff Teague","James Harden","Jeff Green","Landry Shamet","Tyler Johnson","Nicolas Claxton",4,88,93,"0:10:36","0:01:24","0:00:07",376,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","driving floating jump shot",9,4,89,25.4,80.1,"MISS Harden 9' Driving Floating Jump Shot",84,2244,7,"2P","BOS",0.4,-32.85
"249479",22000569,"2020-21 Regular Season","2021-03-11","Robert Williams III","Payton Pritchard","Grant Williams","Jaylen Brown","Jeff Teague","James Harden","Jeff Green","Landry Shamet","Tyler Johnson","Nicolas Claxton",4,90,95,"0:09:49","0:02:11","0:00:15",383,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","floating jump shot",6,8,60,25.8,83,"MISS Harden 6' Floating Jump Shot",131,2291,15,"2P","BOS",0.8,-35.75
"249498",22000569,"2020-21 Regular Season","2021-03-11","Kemba Walker","Daniel Theis","Jayson Tatum","Jaylen Brown","Jeff Teague","James Harden","Jeff Green","Landry Shamet","Tyler Johnson","Nicolas Claxton",4,95,100,"0:07:50","0:04:10","0:00:13",402,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",26,120,228,37,66.2,"MISS Harden 26' 3PT Step Back Jump Shot",250,2410,13,"3P","BOS",12,-18.95
"249522",22000569,"2020-21 Regular Season","2021-03-11","Kemba Walker","Daniel Theis","Jayson Tatum","Jaylen Brown","Marcus Smart","Joe Harris","James Harden","Landry Shamet","Kyrie Irving","DeAndre Jordan",4,101,108,"0:05:13","0:06:47","0:00:11",426,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving layup",1,-12,4,23.8,88.6,"Harden 1' Driving Layup (20 PTS)",407,2567,11,"2P","BOS",-1.2,-41.35
"249534",22000569,"2020-21 Regular Season","2021-03-11","Kemba Walker","Daniel Theis","Jayson Tatum","Jaylen Brown","Marcus Smart","Joe Harris","James Harden","Landry Shamet","Kyrie Irving","DeAndre Jordan",4,106,110,"0:03:42","0:08:18","0:00:14",438,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving floating jump shot",6,5,64,25.5,82.6,"Harden 6' Driving Floating Jump Shot (22 PTS)",498,2658,14,"2P","BOS",0.5,-35.35
"249542",22000569,"2020-21 Regular Season","2021-03-11","Kemba Walker","Daniel Theis","Jayson Tatum","Jaylen Brown","Marcus Smart","Joe Harris","James Harden","Landry Shamet","Kyrie Irving","Jeff Green",4,109,113,"0:02:23","0:09:37","0:00:13",446,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt jump shot",24,233,28,48.3,86.2,"MISS Harden 3PT Jump Shot",577,2737,13,"3P","BOS",23.3,-38.95
"249557",22000569,"2020-21 Regular Season","2021-03-11","Kemba Walker","Robert Williams III","Jayson Tatum","Jaylen Brown","Marcus Smart","Joe Harris","James Harden","Landry Shamet","Kyrie Irving","Jeff Green",4,109,118,"0:01:05","0:10:55","0:00:22",461,"BKN","shot","","","","Robert Williams III","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",26,149,207,39.9,68.3,"MISS Harden 26' 3PT Step Back Jump Shot: Williams III BLOCK (6 BLK)",655,2815,22,"3P","BOS",14.9,-21.05
"257850",22000587,"2020-21 Regular Season","2021-03-13","Mason Plumlee","Wayne Ellington","Saddiq Bey","Jerami Grant","Delon Wright","DeAndre Jordan","Bruce Brown","Kyrie Irving","James Harden","Joe Harris",1,0,4,"0:11:04","0:00:56","0:00:16",5,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","fadeaway jumper",15,-73,131,17.7,75.9,"Harden 15' Fadeaway Jumper (2 PTS)",56,56,16,"2P","DET",-7.3,-28.65
"257860",22000587,"2020-21 Regular Season","2021-03-13","Mason Plumlee","Wayne Ellington","Saddiq Bey","Jerami Grant","Delon Wright","DeAndre Jordan","Bruce Brown","Kyrie Irving","James Harden","Joe Harris",1,9,8,"0:09:19","0:02:41","0:00:18",15,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving layup",8,-61,53,18.9,83.7,"Harden 8' Driving Layup (4 PTS)",161,161,18,"2P","DET",-6.1,-36.45
"257864",22000587,"2020-21 Regular Season","2021-03-13","Mason Plumlee","Wayne Ellington","Saddiq Bey","Jerami Grant","Delon Wright","DeAndre Jordan","Bruce Brown","Kyrie Irving","James Harden","Joe Harris",1,9,9,"0:08:58","0:03:02","0:00:00",19,"BKN","free throw","","","","","","",1,"",2,"James Harden",1,"","","made","","free throw 1/2",NA,NA,NA,NA,NA,"Harden Free Throw 1 of 2 (5 PTS)",182,182,0,"FT","DET",NA,NA
"257865",22000587,"2020-21 Regular Season","2021-03-13","Mason Plumlee","Wayne Ellington","Saddiq Bey","Jerami Grant","Delon Wright","DeAndre Jordan","Bruce Brown","Kyrie Irving","James Harden","Joe Harris",1,9,10,"0:08:58","0:03:02","0:00:00",20,"BKN","free throw","","","","","","",2,"",2,"James Harden",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Harden Free Throw 2 of 2 (6 PTS)",182,182,0,"FT","DET",NA,NA
"257927",22000587,"2020-21 Regular Season","2021-03-13","Saben Lee","Josh Jackson","Jerami Grant","Rodney McGruder","Isaiah Stewart","Tyler Johnson","Jeff Green","Nicolas Claxton","Landry Shamet","James Harden",1,18,24,"0:02:00","0:10:00","0:00:14",82,"BKN","shot","Nicolas Claxton","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving floating jump shot",9,-12,86,23.8,80.4,"Harden 9' Driving Floating Jump Shot (8 PTS) (Claxton 1 AST)",600,600,14,"2P","DET",-1.2,-33.15
"257931",22000587,"2020-21 Regular Season","2021-03-13","Saben Lee","Josh Jackson","Jerami Grant","Rodney McGruder","Isaiah Stewart","Tyler Johnson","Jeff Green","Nicolas Claxton","Landry Shamet","James Harden",1,20,24,"0:01:19","0:10:41","0:00:16",86,"BKN","shot","","","","Isaiah Stewart","","",NA,"",NA,"James Harden",0,"","","missed","","driving dunk",5,-23,47,22.7,84.3,"MISS Harden 5' Driving Dunk: Stewart BLOCK (1 BLK)",641,641,16,"2P","DET",-2.3,-37.05
"257940",22000587,"2020-21 Regular Season","2021-03-13","Saben Lee","Josh Jackson","Jerami Grant","Rodney McGruder","Isaiah Stewart","Tyler Johnson","Jeff Green","Nicolas Claxton","Landry Shamet","James Harden",1,22,26,"0:00:39","0:11:21","0:00:11",95,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","driving floating bank jump shot",11,-7,107,24.3,78.3,"MISS Harden 11' Driving Floating Bank Jump Shot",681,681,11,"2P","DET",-0.7,-31.05
"257960",22000587,"2020-21 Regular Season","2021-03-13","Isaiah Stewart","Josh Jackson","Rodney McGruder","Jerami Grant","Saben Lee","Landry Shamet","James Harden","Nicolas Claxton","Jeff Green","Tyler Johnson",2,26,28,"0:10:50","0:01:10","0:00:11",115,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",26,138,218,38.8,67.2,"MISS Harden 26' 3PT Step Back Jump Shot",70,790,11,"3P","DET",13.8,-19.95
"257987",22000587,"2020-21 Regular Season","2021-03-13","Isaiah Stewart","Josh Jackson","Rodney McGruder","Jerami Grant","Saben Lee","Landry Shamet","James Harden","Nicolas Claxton","Jeff Green","Tyler Johnson",2,30,30,"0:08:18","0:03:42","0:00:18",142,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving floating jump shot",9,-24,86,22.6,80.4,"Harden 9' Driving Floating Jump Shot (10 PTS)",222,942,18,"2P","DET",-2.4,-33.15
"258044",22000587,"2020-21 Regular Season","2021-03-13","Mason Plumlee","Wayne Ellington","Sekou Doumbouya","Saddiq Bey","Delon Wright","James Harden","Kyrie Irving","Bruce Brown","DeAndre Jordan","Joe Harris",2,38,43,"0:02:47","0:09:13","0:00:15",199,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt jump shot",25,122,222,37.2,66.8,"MISS Harden 25' 3PT Jump Shot",553,1273,15,"3P","DET",12.2,-19.55
"258065",22000587,"2020-21 Regular Season","2021-03-13","Mason Plumlee","Wayne Ellington","Rodney McGruder","Saddiq Bey","Delon Wright","James Harden","Kyrie Irving","Bruce Brown","Landry Shamet","Joe Harris",2,46,51,"0:00:00","0:12:00","0:00:09",220,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",26,-98,242,15.2,64.8,"MISS Harden 26' 3PT Step Back Jump Shot",720,1440,9,"3P","DET",-9.8,-17.55
"258094",22000587,"2020-21 Regular Season","2021-03-13","Jerami Grant","Saddiq Bey","Delon Wright","Mason Plumlee","Wayne Ellington","Kyrie Irving","DeAndre Jordan","Bruce Brown","Joe Harris","James Harden",3,48,58,"0:08:10","0:03:50","0:00:08",249,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",26,148,208,39.8,68.2,"MISS Harden 26' 3PT Step Back Jump Shot",230,1670,8,"3P","DET",14.8,-20.95
"258108",22000587,"2020-21 Regular Season","2021-03-13","Jerami Grant","Saddiq Bey","Delon Wright","Mason Plumlee","Wayne Ellington","Kyrie Irving","DeAndre Jordan","Bruce Brown","Joe Harris","James Harden",3,54,61,"0:06:18","0:05:42","0:00:25",263,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving floating jump shot",6,19,56,26.9,83.4,"Harden 6' Driving Floating Jump Shot (12 PTS)",342,1782,25,"2P","DET",1.9,-36.15
"258158",22000587,"2020-21 Regular Season","2021-03-13","Saddiq Bey","Josh Jackson","Saben Lee","Isaiah Stewart","Rodney McGruder","James Harden","Nicolas Claxton","Jeff Green","Tyler Johnson","Landry Shamet",3,64,73,"0:01:17","0:10:43","0:00:14",313,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","driving floating jump shot",5,-32,42,21.8,84.8,"MISS Harden 5' Driving Floating Jump Shot",643,2083,14,"2P","DET",-3.2,-37.55
"258168",22000587,"2020-21 Regular Season","2021-03-13","Saddiq Bey","Josh Jackson","Saben Lee","Isaiah Stewart","Rodney McGruder","James Harden","Joe Harris","Jeff Green","Tyler Johnson","Landry Shamet",3,66,78,"0:00:02","0:11:58","0:00:23",323,"BKN","shot","","","","Isaiah Stewart","","",NA,"",NA,"James Harden",0,"","","missed","","driving layup",2,-13,17,23.7,87.3,"MISS Harden 2' Driving Layup: Stewart BLOCK (3 BLK)",718,2158,23,"2P","DET",-1.3,-40.05
"258178",22000587,"2020-21 Regular Season","2021-03-13","Saddiq Bey","Isaiah Stewart","Saben Lee","Rodney McGruder","Josh Jackson","Tyler Johnson","Nicolas Claxton","James Harden","Landry Shamet","Jeff Green",4,71,78,"0:10:26","0:01:34","0:00:24",333,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",26,-117,232,13.3,65.8,"MISS Harden 26' 3PT Step Back Jump Shot",94,2254,24,"3P","DET",-11.7,-18.55
"258192",22000587,"2020-21 Regular Season","2021-03-13","Saddiq Bey","Isaiah Stewart","Saben Lee","Rodney McGruder","Josh Jackson","Tyler Johnson","Nicolas Claxton","James Harden","Landry Shamet","Jeff Green",4,73,80,"0:09:18","0:02:42","0:00:00",347,"BKN","free throw","","","","","","",1,"",2,"James Harden",1,"","","made","","free throw 1/2",NA,NA,NA,NA,NA,"Harden Free Throw 1 of 2 (13 PTS)",162,2322,0,"FT","DET",NA,NA
"258193",22000587,"2020-21 Regular Season","2021-03-13","Saddiq Bey","Isaiah Stewart","Saben Lee","Rodney McGruder","Josh Jackson","Tyler Johnson","Nicolas Claxton","James Harden","Landry Shamet","Jeff Green",4,73,81,"0:09:18","0:02:42","0:00:00",348,"BKN","free throw","","","","","","",2,"",2,"James Harden",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Harden Free Throw 2 of 2 (14 PTS)",162,2322,0,"FT","DET",NA,NA
"258223",22000587,"2020-21 Regular Season","2021-03-13","Jerami Grant","Isaiah Stewart","Saben Lee","Rodney McGruder","Josh Jackson","Joe Harris","DeAndre Jordan","Kyrie Irving","James Harden","Jeff Green",4,79,86,"0:06:30","0:05:30","0:00:23",378,"BKN","shot","","","","Josh Jackson","","",NA,"",NA,"James Harden",0,"","","missed","","driving layup",4,32,31,28.2,85.9,"MISS Harden 4' Driving Layup: Jackson BLOCK (2 BLK)",330,2490,23,"2P","DET",3.2,-38.65
"258257",22000587,"2020-21 Regular Season","2021-03-13","Jerami Grant","Delon Wright","Wayne Ellington","Saddiq Bey","Mason Plumlee","Joe Harris","DeAndre Jordan","Kyrie Irving","James Harden","Jeff Green",4,91,91,"0:02:08","0:09:52","0:00:00",412,"BKN","free throw","","","","","","",1,"",2,"James Harden",1,"","","made","","free throw 1/2",NA,NA,NA,NA,NA,"Harden Free Throw 1 of 2 (15 PTS)",592,2752,0,"FT","DET",NA,NA
"258258",22000587,"2020-21 Regular Season","2021-03-13","Jerami Grant","Delon Wright","Wayne Ellington","Saddiq Bey","Mason Plumlee","Joe Harris","DeAndre Jordan","Kyrie Irving","James Harden","Jeff Green",4,91,92,"0:02:08","0:09:52","0:00:00",413,"BKN","free throw","","","","","","",2,"",2,"James Harden",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Harden Free Throw 2 of 2 (16 PTS)",592,2752,0,"FT","DET",NA,NA
"258264",22000587,"2020-21 Regular Season","2021-03-13","Jerami Grant","Delon Wright","Wayne Ellington","Saddiq Bey","Mason Plumlee","Joe Harris","DeAndre Jordan","Kyrie Irving","James Harden","Jeff Green",4,92,94,"0:01:37","0:10:23","0:00:07",419,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving layup",0,3,0,25.3,89,"Harden Driving Layup (18 PTS)",623,2783,7,"2P","DET",0.3,-41.75
"258266",22000587,"2020-21 Regular Season","2021-03-13","Jerami Grant","Delon Wright","Wayne Ellington","Saddiq Bey","Mason Plumlee","Joe Harris","DeAndre Jordan","Kyrie Irving","James Harden","Jeff Green",4,92,96,"0:01:04","0:10:56","0:00:15",421,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving floating jump shot",1,1,8,25.1,88.2,"Harden 1' Driving Floating Jump Shot (20 PTS)",656,2816,15,"2P","DET",0.1,-40.95
